~id,~label,first_name,last_name,email,phone,date_of_birth,region,country,risk_score,created_date,customer_id,account_type,balance,currency,status,opened_date,device_type,operating_system,fingerprint,ip_address_id,first_seen,merchant_name,category,location,latitude,longitude,risk_tier,registration_date,address,geo_location,is_vpn,is_tor,isp,account_id,merchant_id,amount,timestamp,channel
T00982,Transaction,,,,,,,UK,,,,,,AUD,failed,,,,,,,,,London,,,,,,,,,,A0027,M0022,8599.58,2024-06-27T14:58:10.694721,online
T00983,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0027,M0018,7177.03,2024-04-19T21:33:46.900490,online
T00984,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0027,M0013,6796.01,2024-02-24T13:03:25.332749,mobile
T00985,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0027,M0022,4925.25,2024-06-21T20:44:33.027237,online
T00986,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0071,M0013,9934.94,2024-01-20T02:09:36.998551,online
T00987,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0071,M0019,7709.83,2024-06-12T09:06:18.597286,online
T00988,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0071,M0022,6771.89,2024-06-21T05:19:58.270086,online
T00989,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0071,M0022,6979.49,2024-01-17T08:52:44.332433,online
T00990,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0071,M0027,3563.61,2024-01-12T16:54:48.858751,mobile
T00991,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0071,M0023,4482.23,2024-06-23T21:22:52.677945,online
T00992,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Perth,,,,,,,,,,A0071,M0013,1291.55,2024-02-22T16:00:06.939113,mobile
T00993,Transaction,,,,,,,AU,,,,,,AUD,reversed,,,,,,,,,Perth,,,,,,,,,,A0073,M0013,1448.69,2024-04-13T16:24:45.566500,mobile
T00994,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0073,M0027,3245.83,2024-05-13T09:10:16.740685,online
T00995,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0073,M0021,3777.23,2024-02-27T20:31:44.921108,online
T00996,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0073,M0027,1244.54,2024-04-16T22:19:51.135683,online
T00997,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0073,M0022,8198.25,2024-02-27T04:23:00.678157,mobile
T00998,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0073,M0022,1644.77,2024-05-03T01:50:13.653121,mobile
T00999,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0073,M0005,3227.14,2024-04-18T09:32:09.812873,online
T01000,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0073,M0027,8321.14,2024-03-27T13:39:36.909186,mobile
T01001,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0099,M0019,7224.31,2024-01-28T15:20:18.606850,online
T01002,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Melbourne,,,,,,,,,,A0099,M0005,7805.18,2024-06-16T02:11:51.797532,mobile
T01003,Transaction,,,,,,,SG,,,,,,AUD,reversed,,,,,,,,,Singapore,,,,,,,,,,A0099,M0018,6660.65,2024-06-27T04:11:17.416038,online
T01004,Transaction,,,,,,,AU,,,,,,AUD,reversed,,,,,,,,,Perth,,,,,,,,,,A0099,M0023,4339.89,2024-03-12T00:05:18.705056,mobile
T01005,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0099,M0021,5372.88,2024-03-11T18:46:41.099753,mobile
T01006,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0099,M0017,5570.5,2024-05-06T21:36:57.835152,online
T01007,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0099,M0027,730.41,2024-06-05T17:16:33.581447,mobile
T01008,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0099,M0016,4530.46,2024-04-14T11:10:18.425280,mobile
T01009,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0099,M0016,8082.71,2024-02-07T23:13:30.007478,online
T01010,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Melbourne,,,,,,,,,,A0099,M0005,8590.18,2024-03-06T13:30:31.581014,online
T01011,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0099,M0016,9830.47,2024-03-09T03:45:30.107274,online
T01012,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0110,M0022,714.23,2024-02-02T12:19:30.820964,mobile
T01013,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0110,M0016,4159.14,2024-04-23T11:34:07.472694,online
T01014,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Sydney,,,,,,,,,,A0110,M0021,6942.24,2024-03-29T10:35:27.177006,online
T01015,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0110,M0021,9913.41,2024-05-20T10:17:29.659891,online
T01016,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0110,M0021,6601.32,2024-02-19T19:32:18.523941,mobile
T01017,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0110,M0013,4994.34,2024-01-15T22:58:30.313212,online
T01018,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0120,M0022,7504.52,2024-02-19T13:03:38.021899,online
T01019,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0120,M0021,1427.32,2024-02-24T00:05:25.367893,mobile
T01020,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0120,M0023,8166.11,2024-02-03T11:09:41.407877,online
T01021,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0120,M0023,5394.86,2024-05-21T19:24:48.491898,online
T01022,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0120,M0027,8224.51,2024-04-07T13:20:12.757923,online
T01023,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0120,M0017,8996.5,2024-06-23T18:55:06.433856,online
T01024,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0120,M0016,4582.88,2024-01-01T23:07:38.884810,mobile
T01025,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0120,M0016,6595.88,2024-04-14T02:09:07.172996,online
T01026,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0120,M0005,1422.23,2024-01-16T07:32:50.152281,mobile
T01027,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0120,M0023,9775.61,2024-02-01T01:26:39.459754,online
T01028,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Melbourne,,,,,,,,,,A0120,M0005,5290.54,2024-06-20T06:21:22.649209,mobile
T01029,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0120,M0022,5006.34,2024-01-26T07:31:49.157613,mobile
T01030,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0120,M0019,5203.79,2024-04-19T17:12:42.292867,online
T01031,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0120,M0005,2043.12,2024-02-12T21:57:50.201028,mobile
T01032,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0140,M0027,5999.47,2024-04-09T22:11:41.289148,mobile
T01033,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0140,M0027,5588.52,2024-03-17T09:13:59.561543,mobile
T01034,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0140,M0016,1015.89,2024-03-13T09:51:28.539143,mobile
T01035,Transaction,,,,,,,US,,,,,,AUD,reversed,,,,,,,,,New York,,,,,,,,,,A0140,M0016,891.47,2024-04-06T23:58:06.111827,mobile
T01036,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0140,M0017,5723.69,2024-05-09T07:32:56.185957,online
T01037,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0140,M0016,7920.28,2024-02-27T06:16:09.532707,mobile
T01038,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0140,M0027,2847.23,2024-02-14T19:07:47.810103,online
T01039,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0140,M0021,6473.74,2024-01-12T22:31:38.842587,mobile
T01040,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0143,M0017,1159.88,2024-02-19T12:43:17.911983,online
T01041,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0143,M0013,1410.33,2024-05-21T16:11:41.422038,mobile
T01042,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0143,M0022,3619.22,2024-01-18T07:01:41.450849,mobile
T01043,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0143,M0027,670.04,2024-01-18T22:20:36.117662,mobile
T01044,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0143,M0021,8099.63,2024-02-02T16:50:28.577348,mobile
T01045,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0143,M0016,6929.25,2024-02-16T21:21:40.028978,online
T01046,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0143,M0016,7407.14,2024-03-09T13:30:36.313287,online
T01047,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0143,M0019,2641.29,2024-05-08T01:23:25.776257,mobile
T01048,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0143,M0016,3669.21,2024-03-20T10:50:32.192559,mobile
T01049,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0028,M0023,8837.6,2024-06-19T10:38:41.744612,online
T01050,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0028,M0013,4183.84,2024-06-20T11:44:34.775213,mobile
T01051,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0028,M0013,2552.36,2024-01-14T21:09:19.133799,online
T01052,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0028,M0005,3001.34,2024-01-16T07:26:15.953938,mobile
T01053,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0028,M0005,4355.04,2024-06-23T03:39:01.955777,online
T01054,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0028,M0023,6832.39,2024-05-04T00:10:09.758997,online
T01055,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0028,M0027,8347.69,2024-02-04T10:09:33.527229,online
T01056,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Perth,,,,,,,,,,A0028,M0023,2593.42,2024-05-15T16:33:27.309087,online
T01057,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0028,M0016,8842.92,2024-05-02T02:07:27.478528,online
T01058,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0030,M0023,698.88,2024-03-04T22:41:54.318008,mobile
T01059,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0030,M0019,3511.99,2024-06-24T12:30:00.667438,online
T01060,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0030,M0013,4934.62,2024-02-22T12:02:28.421099,mobile
T01061,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0030,M0027,9245.95,2024-03-12T05:53:30.092228,online
T01062,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0030,M0027,763.47,2024-06-02T13:14:24.480070,online
T01063,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0030,M0019,1250.21,2024-02-24T00:02:06.800715,mobile
T01064,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0030,M0016,286.86,2024-03-13T18:35:01.596918,mobile
T01065,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0030,M0013,9005.4,2024-04-05T18:23:43.683345,mobile
T01066,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0030,M0022,7740.59,2024-01-02T06:01:08.411245,mobile
T01067,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0030,M0021,3772.06,2024-03-08T18:00:01.176849,online
T01068,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0076,M0022,4505.7,2024-04-28T18:52:43.595103,online
T01069,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0076,M0021,8859.05,2024-01-02T01:14:22.524833,online
T01070,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0076,M0018,4066.55,2024-01-08T06:52:24.239600,mobile
T01071,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0076,M0016,9494.08,2024-04-30T13:59:37.442633,mobile
T01072,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0076,M0022,8038.24,2024-04-09T13:44:14.046269,online
T01073,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0076,M0021,9250.9,2024-03-31T20:04:25.257214,mobile
T01074,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0076,M0013,1436.01,2024-05-23T11:32:42.304005,mobile
T01075,Transaction,,,,,,,UK,,,,,,AUD,reversed,,,,,,,,,London,,,,,,,,,,A0076,M0017,8332.39,2024-01-10T10:03:39.785855,mobile
T01076,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0076,M0005,3036.77,2024-03-19T14:43:23.047960,mobile
T01077,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0001,M0016,1000.0,2024-05-11T23:51:20.871878,online
T01078,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0001,M0013,1000.0,2024-06-05T09:56:26.173031,mobile
T01079,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0001,M0013,10000.0,2024-05-06T21:46:25.249322,online
T01080,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0001,M0027,1000.0,2024-04-23T19:58:33.440292,online
T01081,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0001,M0021,1000.0,2024-01-07T22:39:49.603123,online
T01082,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0001,M0027,500.0,2024-02-06T03:15:04.806814,mobile
T01083,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0001,M0018,1000.0,2024-05-06T17:29:24.340114,online
T01084,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0001,M0022,5000.0,2024-01-12T02:30:11.516945,online
T01085,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0001,M0018,2000.0,2024-03-06T19:22:29.202706,mobile
T01086,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Melbourne,,,,,,,,,,A0001,M0005,500.0,2024-02-02T21:31:44.597612,online
T01087,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0001,M0019,5000.0,2024-02-08T08:49:49.733919,mobile
T01088,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0019,M0018,2000.0,2024-06-20T15:32:15.500214,mobile
T01089,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0019,M0013,10000.0,2024-05-01T01:54:29.214625,online
T01090,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0019,M0019,10000.0,2024-05-14T11:17:48.101097,mobile
T01091,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0019,M0018,5000.0,2024-02-08T00:23:04.788313,online
T01092,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0019,M0016,10000.0,2024-04-23T22:48:09.653898,online
T01093,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0019,M0017,5000.0,2024-02-04T22:04:37.530877,online
T01094,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0043,M0018,1000.0,2024-05-11T06:55:23.748026,online
T01095,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0043,M0017,2000.0,2024-03-16T16:42:55.289709,mobile
T01096,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0043,M0022,500.0,2024-04-24T00:07:55.161590,mobile
T01097,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0043,M0021,10000.0,2024-04-04T19:13:31.577807,online
T01098,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0043,M0018,1000.0,2024-05-06T02:29:30.671513,mobile
T01099,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0043,M0027,1000.0,2024-01-12T00:05:11.363129,mobile
T01100,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0043,M0023,500.0,2024-06-06T12:23:27.051192,online
T01101,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Perth,,,,,,,,,,A0043,M0023,5000.0,2024-03-10T12:44:57.925781,mobile
T01102,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0043,M0017,1000.0,2024-02-03T07:35:03.056993,online
T01103,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0043,M0005,10000.0,2024-06-08T03:02:57.816348,mobile
T01104,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Perth,,,,,,,,,,A0043,M0023,1000.0,2024-02-16T20:22:39.284038,mobile
T01105,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0043,M0023,1000.0,2024-01-22T13:23:06.543684,online
T01106,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0043,M0018,1000.0,2024-01-08T01:48:35.618343,mobile
T01107,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0077,M0005,1000.0,2024-04-26T06:38:33.402948,online
T01108,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0077,M0005,10000.0,2024-04-27T09:42:57.794195,mobile
T01109,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0077,M0023,1000.0,2024-02-17T18:58:54.685440,mobile
T01110,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0077,M0018,500.0,2024-02-28T18:12:54.181008,online
T01111,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0077,M0017,2000.0,2024-05-12T05:11:26.468078,online
T01112,Transaction,,,,,,,AU,,,,,,AUD,failed,,,,,,,,,Melbourne,,,,,,,,,,A0077,M0005,10000.0,2024-04-07T06:24:59.363406,online
T01113,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0077,M0021,2000.0,2024-06-20T03:55:51.551705,online
T01114,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0077,M0017,1000.0,2024-02-28T16:35:54.980912,mobile
T01115,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0077,M0017,5000.0,2024-05-12T02:18:10.491637,mobile
T01116,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0121,M0016,1000.0,2024-03-24T03:35:26.337605,online
T01117,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0121,M0016,500.0,2024-04-27T05:01:09.106611,mobile
T01118,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0121,M0016,10000.0,2024-05-27T23:12:59.504238,online
T01119,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0121,M0013,5000.0,2024-03-18T04:15:36.047424,mobile
T01120,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0121,M0023,500.0,2024-01-25T20:23:36.192119,online
T01121,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0121,M0005,500.0,2024-01-20T21:59:39.398237,online
T01122,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0121,M0013,10000.0,2024-02-18T10:41:59.040038,online
T01123,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0121,M0005,500.0,2024-06-22T07:53:28.500453,mobile
T01124,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0121,M0013,5000.0,2024-02-06T14:53:06.769138,mobile
T01125,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0121,M0018,1000.0,2024-03-01T01:08:58.029895,online
T01126,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0121,M0018,500.0,2024-04-23T13:47:54.763766,online
T01127,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0121,M0013,500.0,2024-04-08T13:55:31.023816,mobile
T01128,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0126,M0021,2000.0,2024-03-10T18:06:14.378448,mobile
T01129,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0126,M0021,500.0,2024-05-04T07:18:45.923138,mobile
T01130,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0126,M0013,2000.0,2024-02-10T15:19:31.996002,mobile
T01131,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0126,M0019,500.0,2024-01-22T10:06:59.816297,online
T01132,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0126,M0016,2000.0,2024-03-18T13:57:42.431871,online
T01133,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0126,M0016,2000.0,2024-06-10T15:42:09.525303,mobile
T01134,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0126,M0013,5000.0,2024-02-19T01:37:45.126482,mobile
T01135,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0126,M0013,1000.0,2024-05-22T18:47:27.646848,online
T01136,Transaction,,,,,,,UK,,,,,,AUD,reversed,,,,,,,,,London,,,,,,,,,,A0017,M0022,227.9,2024-03-21T20:53:41.229792,mobile
T01137,Transaction,,,,,,,SG,,,,,,AUD,completed,,,,,,,,,Singapore,,,,,,,,,,A0017,M0018,271.85,2024-03-21T20:31:41.229792,online
T01138,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0017,M0021,706.7,2024-03-21T20:38:41.229792,mobile
T01139,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Sydney,,,,,,,,,,A0017,M0021,1607.65,2024-03-21T20:46:41.229792,mobile
T01140,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0017,M0017,895.45,2024-03-21T20:39:41.229792,mobile
T01141,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0017,M0022,1118.8,2024-03-21T20:44:41.229792,online
T01142,Transaction,,,,,,,US,,,,,,AUD,failed,,,,,,,,,New York,,,,,,,,,,A0017,M0027,901.5,2024-03-21T20:49:41.229792,online
T01143,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0017,M0017,105.45,2024-03-21T20:38:41.229792,online
T01144,Transaction,,,,,,,UK,,,,,,AUD,completed,,,,,,,,,London,,,,,,,,,,A0017,M0022,1849.72,2024-03-21T20:31:41.229792,online
T01145,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0017,M0019,1713.73,2024-03-21T20:54:41.229792,online
T01146,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0017,M0016,1721.29,2024-03-21T20:53:41.229792,mobile
T01147,Transaction,,,,,,,US,,,,,,AUD,completed,,,,,,,,,New York,,,,,,,,,,A0033,M0016,1927.9,2024-01-11T02:44:49.629225,online
T01148,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Melbourne,,,,,,,,,,A0033,M0005,1933.34,2024-01-11T03:03:49.629225,mobile
T01149,Transaction,,,,,,,AU,,,,,,AUD,completed,,,,,,,,,Perth,,,,,,,,,,A0033,M0013,1205.05,2024-01-11T03:02:49.629225,mobile
